Time,Amplitude
7.516,-0.335497812
7.517,-0.296010675
7.518,-0.232763768
7.519,-0.152253678
7.52,-0.062666617
7.521,0.026922919
7.522,0.10744043
7.523,0.170699707
7.524,0.21020416
7.525,0.221782767
7.526,0.203998372
7.527,0.158288376
7.528,0.088824046
7.529,0.002102216
7.53,-0.093690657
7.531,-0.189479832
7.532,-0.276190566
7.533,-0.345636403
7.534,-0.39132051
7.535,-0.409071621
7.536,-0.397452335
7.537,-0.357899812
7.538,-0.294585074
7.539,-0.214004714
7.54,-0.124344944
7.541,-0.034680265
7.542,0.045914823
7.543,0.109254104
7.544,0.148840987
7.545,0.160504447
7.546,0.142807324
7.547,0.097187015
7.548,0.027814785
7.549,-0.058812537
7.55,-0.154508497
7.551,-0.250198358
7.552,-0.336807381
7.553,-0.406149113
7.554,-0.451726727
7.555,-0.46936896
7.556,-0.457638416
7.557,-0.417972258
7.558,-0.354541515
7.559,-0.273842782
7.56,-0.184062276
7.561,-0.094274505
7.562,-0.013553972
7.563,0.049913102
7.564,0.089630121
7.565,0.101426055
7.566,0.083863737
7.567,0.038380561
7.568,-0.030852215
7.569,-0.117337766
7.57,-0.212889646
7.571,-0.308433121
7.572,-0.394893459
7.573,-0.464084214
7.574,-0.509508563
7.575,-0.52699525
7.576,-0.515106885
7.577,-0.475280637
7.578,-0.411687542
7.579,-0.3308242
7.58,-0.240876837
7.581,-0.150919965
7.582,-0.070028095
7.583,-0.006387454
7.584,0.033505354
7.585,0.045479292
7.586,0.028097188
7.587,-0.017203573
7.588,-0.086251739
7.589,-0.172550494
7.59,-0.267913397
7.591,-0.363265724
7.592,-0.449532749
7.593,-0.518528034
7.594,-0.563754763
7.595,-0.581041689
7.596,-0.568951429
7.597,-0.528921161
7.598,-0.465121927
7.599,-0.384050338
7.6,-0.293892626
7.601,-0.203723312
7.602,-0.122616916
7.603,-0.058759673
7.604,-0.018648194
7.605,-0.006453527
7.606,-0.023612852
7.607,-0.068688792
7.608,-0.137510105
7.609,-0.223579983
7.61,-0.318711995
7.611,-0.413831425
7.612,-0.499863556
7.613,-0.568621961
7.614,-0.613609833
7.615,-0.630655933
7.616,-0.618322889
7.617,-0.578047887
7.618,-0.51400198
7.619,-0.432681788
7.62,-0.342273553
7.621,-0.251851806
7.622,-0.170491077
7.623,-0.106377611
7.624,-0.06600803
7.625,-0.053553391
7.626,-0.070450884
7.627,-0.115263143
7.628,-0.183818937
7.629,-0.269621467
7.63,-0.364484314
7.631,-0.459332771
7.632,-0.545092134
7.633,-0.613575985
7.634,-0.658287528
7.635,-0.675055535
7.636,-0.662442645
7.637,-0.621886056
7.638,-0.557556831
7.639,-0.475951602
7.64,-0.385256621
7.641,-0.294546432
7.642,-0.212895575
7.643,-0.148490307
7.644,-0.107827261
7.645,-0.095077506
7.646,-0.111678244
7.647,-0.156192121
7.648,-0.224447917
7.649,-0.309948845
7.65,-0.404508497
7.651,-0.499052181
7.652,-0.584505201
7.653,-0.652681153
7.654,-0.697083254
7.655,-0.713540287
7.656,-0.700614904
7.657,-0.659744315
7.658,-0.595099596
7.659,-0.513177389
7.66,-0.422163963
7.661,-0.33113387
7.662,-0.249161665
7.663,-0.184433618
7.664,-0.143446373
7.665,-0.130371014
7.666,-0.146644754
7.667,-0.190830252
7.668,-0.258756302
7.669,-0.343926129
7.67,-0.43815334
7.671,-0.532363253
7.672,-0.617481189
7.673,-0.685320754
7.674,-0.729385179
7.675,-0.745503262
7.676,-0.732237667
7.677,-0.691025617
7.678,-0.626038201
7.679,-0.543772078
7.68,-0.452413526
7.681,-0.361037114
7.682,-0.27871741
7.683,-0.213640695
7.684,-0.172303631
7.685,-0.158877313
7.686,-0.174798969
7.687,-0.218631272
7.688,-0.286203028
7.689,-0.371017478
7.69,-0.464888243
7.691,-0.558740655
7.692,-0.643500047
7.693,-0.710980042
7.694,-0.754683884
7.695,-0.770440384
7.696,-0.756812223
7.697,-0.715236636
7.698,-0.649884728
7.699,-0.567253171
7.7,-0.475528258
7.701,-0.383784572
7.702,-0.301096697
7.703,-0.235650927
7.704,-0.19394394
7.705,-0.180146843
7.706,-0.195696881
7.707,-0.239156741
7.708,-0.306355244
7.709,-0.390795646
7.71,-0.484291581
7.711,-0.577768397
7.712,-0.662151442
7.713,-0.729254354
7.714,-0.772580391
7.715,-0.787958381
7.716,-0.773951017
7.717,-0.73199555
7.718,-0.666263102
7.719,-0.583250357
7.72,-0.491143625
7.721,-0.399017504
7.722,-0.315946592
7.723,-0.250117199
7.724,-0.208026017
7.725,-0.19384417
7.726,-0.209008917
7.727,-0.252082961
7.728,-0.318895137
7.729,-0.402948717
7.73,-0.496057351
7.731,-0.589146401
7.732,-0.673141231
7.733,-0.739855494
7.734,-0.782792463
7.735,-0.797780982
7.736,-0.783383759
7.737,-0.741038062
7.738,-0.674915026
7.739,-0.591511351
7.74,-0.499013364
7.741,-0.406495677
7.742,-0.323032903
7.743,-0.256811369
7.744,-0.214327781
7.745,-0.19975328
7.746,-0.21452514
7.747,-0.257206078
7.748,-0.323624946
7.749,-0.407285032
7.75,-0.5
7.751,-0.592695229
7.752,-0.676296098
7.753,-0.742616275
7.754,-0.78515905
7.755,-0.79975328
7.756,-0.784961691
7.757,-0.742221566
7.758,-0.675704054
7.759,-0.591905873
7.76,-0.499013364
7.761,-0.406101155
7.762,-0.322243874
7.763,-0.255627866
7.764,-0.21274985
7.765,-0.197780982
7.766,-0.212158554
7.767,-0.254445297
7.768,-0.32047008
7.769,-0.403736204
7.77,-0.496057351
7.771,-0.588358914
7.772,-0.671566289
7.773,-0.737493158
7.774,-0.779642827
7.775,-0.79384417
7.776,-0.778659927
7.777,-0.735527396
7.778,-0.668617743
7.779,-0.584427701
7.78,-0.491143625
7.781,-0.39784016
7.782,-0.313591951
7.783,-0.246585354
7.784,-0.203317107
7.785,-0.187958381
7.786,-0.201946482
7.787,-0.243844157
7.788,-0.309480291
7.789,-0.3923582
7.79,-0.484291581
7.791,-0.576205842
7.792,-0.659026395
7.793,-0.724566937
7.794,-0.766330791
7.795,-0.780146843
7.796,-0.764577849
7.797,-0.721061124
7.798,-0.653767848
7.799,-0.569194769
7.8,-0.475528258
7.801,-0.381842974
7.802,-0.297213577
7.803,-0.229826439
7.804,-0.186178313
7.805,-0.170440384
7.806,-0.184049974
7.807,-0.225569845
7.808,-0.290828896
7.809,-0.373330458
7.81,-0.464888243
7.811,-0.556427675
7.812,-0.638874179
7.813,-0.704041468
7.814,-0.745432879
7.815,-0.758877313
7.816,-0.742937541
7.817,-0.699050892
7.818,-0.631388561
7.819,-0.546447311
7.82,-0.452413526
7.821,-0.358361881
7.822,-0.27336705
7.823,-0.20561542
7.824,-0.161603757
7.825,-0.145503262
7.826,-0.15875127
7.827,-0.199910557
7.828,-0.264810038
7.829,-0.346953057
7.83,-0.43815334
7.831,-0.529336326
7.832,-0.611427453
7.833,-0.676240449
7.834,-0.717278663
7.835,-0.730371014
7.836,-0.714080283
7.837,-0.669843814
7.838,-0.601832817
7.839,-0.516544066
7.84,-0.422163963
7.841,-0.327767193
7.842,-0.242428444
7.843,-0.174334118
7.844,-0.129980995
7.845,-0.113540287
7.846,-0.126449344
7.847,-0.167270956
7.848,-0.23183405
7.849,-0.313641984
7.85,-0.404508497
7.851,-0.495359041
7.852,-0.577119068
7.853,-0.641602318
7.854,-0.682312154
7.855,-0.695077506
7.856,-0.678461171
7.857,-0.633900504
7.858,-0.565566726
7.859,-0.479956628
7.86,-0.385256621
7.861,-0.290541405
7.862,-0.20488568
7.863,-0.136475859
7.864,-0.091808735
7.865,-0.075055535
7.866,-0.087653618
7.867,-0.128165788
7.868,-0.192420983
7.869,-0.273922575
7.87,-0.364484314
7.871,-0.455031663
7.872,-0.536490088
7.873,-0.60067334
7.874,-0.641084793
7.875,-0.653553391
7.876,-0.63664194
7.877,-0.591787808
7.878,-0.523162229
7.879,-0.437262003
7.88,-0.342273553
7.881,-0.247271591
7.882,-0.161330828
7.883,-0.09263769
7.884,-0.047688979
7.885,-0.030655933
7.886,-0.042975923
7.887,-0.083211764
7.888,-0.147192405
7.889,-0.228421228
7.89,-0.318711995
7.891,-0.408990179
7.892,-0.490181256
7.893,-0.554098989
7.894,-0.594246761
7.895,-0.606453527
7.896,-0.589282104
7.897,-0.544169869
7.898,-0.475288067
7.899,-0.389133508
7.9,-0.293892626
7.901,-0.198640142
7.902,-0.112450776
7.903,-0.043510964
7.904,0.00168248
7.905,0.018958311
7.906,0.006879147
7.907,-0.033117837
7.908,-0.096861598
7.909,-0.177855528
7.91,-0.267913397
7.911,-0.35796069
7.912,-0.438922891
7.913,-0.50261377
7.914,-0.542536722
7.915,-0.554520708
7.916,-0.537128556
7.917,-0.491797651
7.918,-0.422699246
7.919,-0.336330161
7.92,-0.240876837
7.921,-0.145414004
7.922,-0.05901639
7.923,0.010129559
7.924,0.055527025
7.925,0.07300475
7.926,0.061125347
7.927,0.021325983
7.928,-0.042222308
7.929,-0.123022925
7.93,-0.212889646
7.931,-0.302747963
7.932,-0.383523366
7.933,-0.447029636
7.934,-0.486770173
7.935,-0.498573945
7.936,-0.481003788
7.937,-0.435497094
7.938,-0.366225123
7.939,-0.279684701
7.94,-0.184062276
7.941,-0.088432585
7.942,-0.001870364
7.943,0.067437938
7.944,0.112995493
7.945,0.13063104
7.946,0.118907183
7.947,0.079261083
7.948,0.015863771
7.949,-0.064788162
7.95,-0.154508497
7.951,-0.244222733
7.952,-0.324856366
7.953,-0.388223182
7.954,-0.427826586
7.955,-0.439495553
7.956,-0.421792923
7.957,-0.376156093
7.958,-0.306756329
7.959,-0.220090461
7.96,-0.124344944
7.961,-0.028594517
7.962,0.058086077
7.963,0.127510385
7.964,0.173181574
7.965,0.190928379
7.966,0.1793134
7.967,0.139773794
7.968,0.076480585
7.969,-0.004069636
7.97,-0.093690657
7.971,-0.18330798
7.972,-0.263847105
7.973,-0.327121821
7.974,-0.366635537
7.975,-0.378217233
7.976,-0.360429749
7.977,-0.31471049
7.978,-0.245230721
7.979,-0.158487278
7.98,-0.062666617
7.981,0.033156518
7.982,0.119907383
7.983,0.189399521
7.984,0.235136097
7.985,0.252945843
7.986,0.241391357
7.987,0.201909793
7.988,0.138672173
7.989,0.058175085
7.99,-0.03139526
7.991,-0.120964366
7.992,-0.201457735
7.993,-0.264689157
7.994,-0.304162046
7.995,-0.31570538
7.996,-0.297882003
7.997,-0.252129318
7.998,-0.182618596
7.999,-0.09584667
8,3.73E-15
8.001,0.09584667
8.002,0.182618596
8.003,0.252129318
8.004,0.297882003
8.005,0.31570538
8.006,0.304162046
8.007,0.264689157
8.008,0.201457735
8.009,0.120964366
8.01,0.03139526
8.011,-0.058175085
8.012,-0.138672173
8.013,-0.201909793
8.014,-0.241391357
8.015,-0.252945843
8.016,-0.235136097
8.017,-0.189399521
8.018,-0.119907383
8.019,-0.033156518
8.02,0.062666617
8.021,0.158487278
8.022,0.245230721
8.023,0.31471049
8.024,0.360429749
8.025,0.378217233
8.026,0.366635537
8.027,0.327121821
8.028,0.263847105
8.029,0.18330798
8.03,0.093690657
8.031,0.004069636
8.032,-0.076480585
8.033,-0.139773794
8.034,-0.1793134
8.035,-0.190928379
8.036,-0.173181574
8.037,-0.127510385
8.038,-0.058086077
8.039,0.028594517
8.04,0.124344944
8.041,0.220090461
8.042,0.306756329
8.043,0.376156093
8.044,0.421792923
8.045,0.439495553
8.046,0.427826586
8.047,0.388223182
8.048,0.324856366
8.049,0.244222733
8.05,0.154508497
8.051,0.064788162
8.052,-0.015863771
8.053,-0.079261083
8.054,-0.118907183
8.055,-0.13063104
8.056,-0.112995493
8.057,-0.067437938
8.058,0.001870364
8.059,0.088432585
8.06,0.184062276
8.061,0.279684701
8.062,0.366225123
8.063,0.435497094
8.064,0.481003788
8.065,0.498573945
8.066,0.486770173
8.067,0.447029636
8.068,0.383523366
8.069,0.302747963
8.07,0.212889646
8.071,0.123022925
8.072,0.042222308
8.073,-0.021325983
8.074,-0.061125347
8.075,-0.07300475
8.076,-0.055527025
8.077,-0.010129559
8.078,0.05901639
8.079,0.145414004
8.08,0.240876837
8.081,0.336330161
8.082,0.422699246
8.083,0.491797651
8.084,0.537128556
8.085,0.554520708
8.086,0.542536722
8.087,0.50261377
8.088,0.438922891
8.089,0.35796069
8.09,0.267913397
8.091,0.177855528
8.092,0.096861598
8.093,0.033117837
8.094,-0.006879147
8.095,-0.018958311
8.096,-0.00168248
8.097,0.043510964
8.098,0.112450776
8.099,0.198640142
8.1,0.293892626
8.101,0.389133508
8.102,0.475288067
8.103,0.544169869
8.104,0.589282104
8.105,0.606453527
8.106,0.594246761
8.107,0.554098989
8.108,0.490181256
8.109,0.408990179
8.11,0.318711995
8.111,0.228421228
8.112,0.147192405
8.113,0.083211764
8.114,0.042975923
8.115,0.030655933
8.116,0.047688979
8.117,0.09263769
8.118,0.161330828
8.119,0.247271591
8.12,0.342273553
8.121,0.437262003
8.122,0.523162229
8.123,0.591787808
8.124,0.63664194
8.125,0.653553391
8.126,0.641084793
8.127,0.60067334
8.128,0.536490088
8.129,0.455031663
8.13,0.364484314
8.131,0.273922575
8.132,0.192420983
8.133,0.128165788
8.134,0.087653618
8.135,0.075055535
8.136,0.091808735
8.137,0.136475859
8.138,0.20488568
8.139,0.290541405
8.14,0.385256621
8.141,0.479956628
8.142,0.565566726
8.143,0.633900504
8.144,0.678461171
8.145,0.695077506
8.146,0.682312154
8.147,0.641602318
8.148,0.577119068
8.149,0.495359041
8.15,0.404508497
8.151,0.313641984
8.152,0.23183405
8.153,0.167270956
8.154,0.126449344
8.155,0.113540287
8.156,0.129980995
8.157,0.174334118
8.158,0.242428444
8.159,0.327767193
8.16,0.422163963
8.161,0.516544066
8.162,0.601832817
8.163,0.669843814
8.164,0.714080283
8.165,0.730371014
8.166,0.717278663
8.167,0.676240449
8.168,0.611427453
8.169,0.529336326
8.17,0.43815334
8.171,0.346953057
8.172,0.264810038
8.173,0.199910557
8.174,0.15875127
8.175,0.145503262
8.176,0.161603757
8.177,0.20561542
8.178,0.27336705
8.179,0.358361881
8.18,0.452413526
8.181,0.546447311
8.182,0.631388561
8.183,0.699050892
8.184,0.742937541
8.185,0.758877313
8.186,0.745432879
8.187,0.704041468
8.188,0.638874179
8.189,0.556427675
8.19,0.464888243
8.191,0.373330458
8.192,0.290828896
8.193,0.225569845
8.194,0.184049974
8.195,0.170440384
8.196,0.186178313
8.197,0.229826439
8.198,0.297213577
8.199,0.381842974
8.2,0.475528258
8.201,0.569194769
8.202,0.653767848
8.203,0.721061124
8.204,0.764577849
8.205,0.780146843
8.206,0.766330791
8.207,0.724566937
8.208,0.659026395
8.209,0.576205842
8.21,0.484291581
8.211,0.3923582
8.212,0.309480291
8.213,0.243844157
8.214,0.201946482
8.215,0.187958381
8.216,0.203317107
8.217,0.246585354
8.218,0.313591951
8.219,0.39784016
8.22,0.491143625
8.221,0.584427701
8.222,0.668617743
8.223,0.735527396
8.224,0.778659927
8.225,0.79384417
8.226,0.779642827
8.227,0.737493158
8.228,0.671566289
8.229,0.588358914
8.23,0.496057351
8.231,0.403736204
8.232,0.32047008
8.233,0.254445297
8.234,0.212158554
8.235,0.197780982
8.236,0.21274985
8.237,0.255627866
8.238,0.322243874
8.239,0.406101155
8.24,0.499013364
8.241,0.591905873
8.242,0.675704054
8.243,0.742221566
8.244,0.784961691
8.245,0.79975328
8.246,0.78515905
8.247,0.742616275
8.248,0.676296098
8.249,0.592695229
8.25,0.5
8.251,0.407285032
8.252,0.323624946
8.253,0.257206078
8.254,0.21452514
8.255,0.19975328
8.256,0.214327781
8.257,0.256811369
8.258,0.323032903
8.259,0.406495677
8.26,0.499013364
8.261,0.591511351
8.262,0.674915026
8.263,0.741038062
8.264,0.783383759
8.265,0.797780982
8.266,0.782792463
8.267,0.739855494
8.268,0.673141231
8.269,0.589146401
8.27,0.496057351
8.271,0.402948717
8.272,0.318895137
8.273,0.252082961
8.274,0.209008917
8.275,0.19384417
8.276,0.208026017
8.277,0.250117199
8.278,0.315946592
8.279,0.399017504
8.28,0.491143625
8.281,0.583250357
8.282,0.666263102
8.283,0.73199555
8.284,0.773951017
8.285,0.787958381
8.286,0.772580391
8.287,0.729254354
8.288,0.662151442
8.289,0.577768397
8.29,0.484291581
8.291,0.390795646
8.292,0.306355244
8.293,0.239156741
8.294,0.195696881
8.295,0.180146843
8.296,0.19394394
8.297,0.235650927
8.298,0.301096697
8.299,0.383784572
8.3,0.475528258
8.301,0.567253171
8.302,0.649884728
8.303,0.715236636
8.304,0.756812223
8.305,0.770440384
8.306,0.754683884
8.307,0.710980042
8.308,0.643500047
8.309,0.558740655
8.31,0.464888243
8.311,0.371017478
8.312,0.286203028
8.313,0.218631272
8.314,0.174798969
8.315,0.158877313
8.316,0.172303631
8.317,0.213640695
8.318,0.27871741
8.319,0.361037114
8.32,0.452413526
8.321,0.543772078
8.322,0.626038201
8.323,0.691025617
8.324,0.732237667
8.325,0.745503262
8.326,0.729385179
8.327,0.685320754
8.328,0.617481189
8.329,0.532363253
8.33,0.43815334
8.331,0.343926129
8.332,0.258756302
8.333,0.190830252
8.334,0.146644754
8.335,0.130371014
8.336,0.143446373
8.337,0.184433618
8.338,0.249161665
8.339,0.33113387
8.34,0.422163963
8.341,0.513177389
8.342,0.595099596
8.343,0.659744315
8.344,0.700614904
8.345,0.713540287
8.346,0.697083254
8.347,0.652681153
8.348,0.584505201
8.349,0.499052181
8.35,0.404508497
8.351,0.309948845
8.352,0.224447917
8.353,0.156192121
8.354,0.111678244
8.355,0.095077506
8.356,0.107827261
8.357,0.148490307
8.358,0.212895575
8.359,0.294546432
8.36,0.385256621
8.361,0.475951602
8.362,0.557556831
8.363,0.621886056
8.364,0.662442645
8.365,0.675055535
8.366,0.658287528
8.367,0.613575985
8.368,0.545092134
8.369,0.459332771
8.37,0.364484314
8.371,0.269621467
8.372,0.183818937
8.373,0.115263143
8.374,0.070450884
8.375,0.053553391
8.376,0.06600803
8.377,0.106377611
8.378,0.170491077
8.379,0.251851806
8.38,0.342273553
8.381,0.432681788
8.382,0.51400198
8.383,0.578047887
8.384,0.618322889
8.385,0.630655933
8.386,0.613609833
8.387,0.568621961
8.388,0.499863556
8.389,0.413831425
8.39,0.318711995
8.391,0.223579983
8.392,0.137510105
8.393,0.068688792
8.394,0.023612852
8.395,0.006453527
8.396,0.018648194
8.397,0.058759673
8.398,0.122616916
8.399,0.203723312
8.4,0.293892626
8.401,0.384050338
8.402,0.465121927
8.403,0.528921161
8.404,0.568951429
8.405,0.581041689
8.406,0.563754763
8.407,0.518528034
8.408,0.449532749
8.409,0.363265724
8.41,0.267913397
8.411,0.172550494
8.412,0.086251739
8.413,0.017203573
8.414,-0.028097188
8.415,-0.045479292
8.416,-0.033505354
8.417,0.006387454
8.418,0.070028095
8.419,0.150919965
8.42,0.240876837
8.421,0.3308242
8.422,0.411687542
8.423,0.475280637
8.424,0.515106885
8.425,0.52699525
8.426,0.509508563
8.427,0.464084214
8.428,0.394893459
8.429,0.308433121
8.43,0.212889646
8.431,0.117337766
8.432,0.030852215
8.433,-0.038380561
8.434,-0.083863737
8.435,-0.101426055
8.436,-0.089630121
8.437,-0.049913102
8.438,0.013553972
8.439,0.094274505
8.44,0.184062276
8.441,0.273842782
8.442,0.354541515
8.443,0.417972258
8.444,0.457638416
8.445,0.46936896
8.446,0.451726727
8.447,0.406149113
8.448,0.336807381
8.449,0.250198358
8.45,0.154508497
8.451,0.058812537
8.452,-0.027814785
8.453,-0.097187015
8.454,-0.142807324
8.455,-0.160504447
8.456,-0.148840987
8.457,-0.109254104
8.458,-0.045914823
8.459,0.034680265
8.46,0.124344944
8.461,0.214004714
8.462,0.294585074
8.463,0.357899812
8.464,0.397452335
8.465,0.409071621
8.466,0.39132051
8.467,0.345636403
8.468,0.276190566
8.469,0.189479832
8.47,0.093690657
8.471,-0.002102216
8.472,-0.088824046
8.473,-0.158288376
8.474,-0.203998372
8.475,-0.221782767
8.476,-0.21020416
8.477,-0.170699707
8.478,-0.10744043
8.479,-0.026922919
8.48,0.062666617
8.481,0.152253678
8.482,0.232763768
8.483,0.296010675
8.484,0.335497812
8.485,0.347054157
8.486,0.329242553
8.487,0.283500404
8.488,0.213998978
8.489,0.127235111
8.49,0.03139526
8.491,-0.064445831
8.492,-0.151213417
8.493,-0.220721039
8.494,-0.266471864
8.495,-0.28429462
8.496,-0.272751907
8.497,-0.233280878
8.498,-0.170052556
8.499,-0.089563526
8.5,4.69E-14
8.501,0.089563526
8.502,0.170052556
8.503,0.233280878
8.504,0.272751907
8.505,0.28429462
8.506,0.266471864
8.507,0.220721039
8.508,0.151213417
8.509,0.064445831
8.51,-0.03139526
8.511,-0.127235111
8.512,-0.213998978
8.513,-0.283500404
8.514,-0.329242553
8.515,-0.347054157
8.516,-0.335497812
8.517,-0.296010675
8.518,-0.232763768
8.519,-0.152253678
8.52,-0.062666617
8.521,0.026922919
8.522,0.10744043
8.523,0.170699707
8.524,0.21020416
8.525,0.221782767
8.526,0.203998372
8.527,0.158288376
8.528,0.088824046
8.529,0.002102216
8.53,-0.093690657
8.531,-0.189479832
8.532,-0.276190566
8.533,-0.345636403
8.534,-0.39132051
8.535,-0.409071621
8.536,-0.397452335
8.537,-0.357899812
8.538,-0.294585074
8.539,-0.214004714
8.54,-0.124344944
8.541,-0.034680265
8.542,0.045914823
8.543,0.109254104
8.544,0.148840987
8.545,0.160504447
8.546,0.142807324
8.547,0.097187015
8.548,0.027814785
8.549,-0.058812537
8.55,-0.154508497
8.551,-0.250198358
8.552,-0.336807381
8.553,-0.406149113
8.554,-0.451726727
8.555,-0.46936896
8.556,-0.457638416
8.557,-0.417972258
8.558,-0.354541515
8.559,-0.273842782
8.56,-0.184062276
8.561,-0.094274505
8.562,-0.013553972
8.563,0.049913102
8.564,0.089630121
8.565,0.101426055
8.566,0.083863737
8.567,0.038380561
8.568,-0.030852215
8.569,-0.117337766
8.57,-0.212889646
8.571,-0.308433121
8.572,-0.394893459
8.573,-0.464084214
8.574,-0.509508563
8.575,-0.52699525
8.576,-0.515106885
8.577,-0.475280637
8.578,-0.411687542
8.579,-0.3308242
8.58,-0.240876837
8.581,-0.150919965
8.582,-0.070028095
8.583,-0.006387454
8.584,0.033505354
8.585,0.045479292
8.586,0.028097188
8.587,-0.017203573
8.588,-0.086251739
8.589,-0.172550494
8.59,-0.267913397
8.591,-0.363265724
8.592,-0.449532749
8.593,-0.518528034
8.594,-0.563754763
8.595,-0.581041689
8.596,-0.568951429
8.597,-0.528921161
8.598,-0.465121927
8.599,-0.384050338
8.6,-0.293892626
8.601,-0.203723312
8.602,-0.122616916
8.603,-0.058759673
8.604,-0.018648194
8.605,-0.006453527
8.606,-0.023612852
8.607,-0.068688792
8.608,-0.137510105
8.609,-0.223579983
8.61,-0.318711995
8.611,-0.413831425
8.612,-0.499863556
8.613,-0.568621961
8.614,-0.613609833
8.615,-0.630655933
8.616,-0.618322889
8.617,-0.578047887
8.618,-0.51400198
8.619,-0.432681788
8.62,-0.342273553
8.621,-0.251851806
8.622,-0.170491077
8.623,-0.106377611
8.624,-0.06600803
8.625,-0.053553391
8.626,-0.070450884
8.627,-0.115263143
8.628,-0.183818937
8.629,-0.269621467
8.63,-0.364484314
8.631,-0.459332771
8.632,-0.545092134
8.633,-0.613575985
8.634,-0.658287528
8.635,-0.675055535
8.636,-0.662442645
8.637,-0.621886056
8.638,-0.557556831
8.639,-0.475951602
8.64,-0.385256621
8.641,-0.294546432
8.642,-0.212895575
8.643,-0.148490307
8.644,-0.107827261
8.645,-0.095077506
8.646,-0.111678244
8.647,-0.156192121
8.648,-0.224447917
8.649,-0.309948845
8.65,-0.404508497
8.651,-0.499052181
8.652,-0.584505201
8.653,-0.652681153
8.654,-0.697083254
8.655,-0.713540287
8.656,-0.700614904
8.657,-0.659744315
8.658,-0.595099596
8.659,-0.513177389
8.66,-0.422163963
8.661,-0.33113387
8.662,-0.249161665
8.663,-0.184433618
8.664,-0.143446373
8.665,-0.130371014
8.666,-0.146644754
8.667,-0.190830252
8.668,-0.258756302
8.669,-0.343926129
8.67,-0.43815334
8.671,-0.532363253
8.672,-0.617481189
8.673,-0.685320754
8.674,-0.729385179
8.675,-0.745503262
8.676,-0.732237667
8.677,-0.691025617
8.678,-0.626038201
8.679,-0.543772078
8.68,-0.452413526
8.681,-0.361037114
8.682,-0.27871741
8.683,-0.213640695
8.684,-0.172303631
8.685,-0.158877313
8.686,-0.174798969
8.687,-0.218631272
8.688,-0.286203028
8.689,-0.371017478
8.69,-0.464888243
8.691,-0.558740655
8.692,-0.643500047
8.693,-0.710980042
8.694,-0.754683884
8.695,-0.770440384
8.696,-0.756812223
8.697,-0.715236636
8.698,-0.649884728
8.699,-0.567253171
8.7,-0.475528258
8.701,-0.383784572
8.702,-0.301096697
8.703,-0.235650927
8.704,-0.19394394
8.705,-0.180146843
8.706,-0.195696881
8.707,-0.239156741
8.708,-0.306355244
8.709,-0.390795646
8.71,-0.484291581
8.711,-0.577768397
8.712,-0.662151442
8.713,-0.729254354
8.714,-0.772580391
8.715,-0.787958381
8.716,-0.773951017
8.717,-0.73199555
8.718,-0.666263102
8.719,-0.583250357
8.72,-0.491143625
8.721,-0.399017504
8.722,-0.315946592
8.723,-0.250117199
8.724,-0.208026017
8.725,-0.19384417
8.726,-0.209008917
8.727,-0.252082961
8.728,-0.318895137
8.729,-0.402948717
8.73,-0.496057351
8.731,-0.589146401
8.732,-0.673141231
8.733,-0.739855494
8.734,-0.782792463
8.735,-0.797780982
8.736,-0.783383759
8.737,-0.741038062
8.738,-0.674915026
8.739,-0.591511351
8.74,-0.499013364
8.741,-0.406495677
8.742,-0.323032903
8.743,-0.256811369
8.744,-0.214327781
8.745,-0.19975328
8.746,-0.21452514
8.747,-0.257206078
8.748,-0.323624946
8.749,-0.407285032
8.75,-0.5
8.751,-0.592695229
8.752,-0.676296098
8.753,-0.742616275
8.754,-0.78515905
8.755,-0.79975328
8.756,-0.784961691
8.757,-0.742221566
8.758,-0.675704054
8.759,-0.591905873
8.76,-0.499013364
8.761,-0.406101155
8.762,-0.322243874
8.763,-0.255627866
8.764,-0.21274985
8.765,-0.197780982
8.766,-0.212158554
8.767,-0.254445297
8.768,-0.32047008
8.769,-0.403736204
8.77,-0.496057351
8.771,-0.588358914
8.772,-0.671566289
8.773,-0.737493158
8.774,-0.779642827
8.775,-0.79384417
8.776,-0.778659927
8.777,-0.735527396
8.778,-0.668617743
8.779,-0.584427701
8.78,-0.491143625
8.781,-0.39784016
8.782,-0.313591951
8.783,-0.246585354
8.784,-0.203317107
8.785,-0.187958381
8.786,-0.201946482
8.787,-0.243844157
8.788,-0.309480291
8.789,-0.3923582
8.79,-0.484291581
8.791,-0.576205842
8.792,-0.659026395
8.793,-0.724566937
8.794,-0.766330791
8.795,-0.780146843
8.796,-0.764577849
8.797,-0.721061124
8.798,-0.653767848
8.799,-0.569194769
8.8,-0.475528258
8.801,-0.381842974
8.802,-0.297213577
8.803,-0.229826439
8.804,-0.186178313
8.805,-0.170440384
8.806,-0.184049974
8.807,-0.225569845
8.808,-0.290828896
8.809,-0.373330458
8.81,-0.464888243
8.811,-0.556427675
8.812,-0.638874179
8.813,-0.704041468
8.814,-0.745432879
8.815,-0.758877313
8.816,-0.742937541
8.817,-0.699050892
8.818,-0.631388561
8.819,-0.546447311
8.82,-0.452413526
8.821,-0.358361881
8.822,-0.27336705
8.823,-0.20561542
8.824,-0.161603757
8.825,-0.145503262
8.826,-0.15875127
8.827,-0.199910557
8.828,-0.264810038
8.829,-0.346953057
8.83,-0.43815334
8.831,-0.529336326
8.832,-0.611427453
8.833,-0.676240449
8.834,-0.717278663
8.835,-0.730371014
